"matchid","platform","mapname","gamemode","max_roundnumber","count_rows","team0_role_firstround","team1_role_firstround","team0_user_attributes_firstround","team1_user_attributes_firstround","team0_user_attributes_lastround","team1_user_attributes_lastround","team0_changed","team0_deltasize","team0_startsize","team1_changed","team1_deltasize","team1_startsize","max_count_rows","team0_role_count_round_won","team1_role_count_round_won","team0_meanlevel","team0_stdlevel","team0_skillranks","team1_meanlevel","team1_stdlevel","team1_skillranks","deltateam_meanlevel","deltateam_stdlevel","deltateam_skillranks_ed","abs_deltateam_meanlevel","abs_deltateam_stdlevel","teamreference_won","date","weekdate","patch","dateid"
"1766177481","PS4","BANK","PvP � SECURE AREA","9","86","Attacker","Defender","[[Copper, 88], [Copper, 111], [Gold, 177], [Bronze, 81], [Copper, 45]]","[[Copper, 121], [Copper, 86], [Bronze, 117], [Bronze, 72], [Copper, 123]]","[[Bronze, 81], [Gold, 177], [Copper, 88], [Copper, 45]]","[[Bronze, 72], [Copper, 121], [Copper, 123], [Copper, 86], [Bronze, 117]]","1","-1","5","0","0","5","5","5","4","100.4","43.77031","[0, 3, 1, 0, 1, 0, 0]","103.8","20.8173","[0, 3, 2, 0, 0, 0, 0]","-3.4000015","22.953009","1.4142135","3.4000015","22.953009","1","2017-04-18 00:00:00.000","16","2.1.2","20170418"
"2859028049","XONE","CONSULATE","PvP � SECURE AREA","6","55","Attacker","Defender","[[Silver, 60], [Gold, 141], [Gold, 100], [Silver, 89], [Gold, 111]]","[[Platinum, 140], [Unranked, 17], [Gold, 133], [Unranked, 55], [Unranked, 145]]","[[Gold, 100], [Silver, 60], [Gold, 111], [Gold, 141], [Silver, 89]]","[[Unranked, 55], [Unranked, 145], [Unranked, 17], [Platinum, 140]]","0","0","5","1","-1","5","5","4","2","100.2","26.543549","[0, 0, 0, 2, 3, 0, 0]","98.0","52.168957","[3, 0, 0, 0, 1, 1, 0]","2.199997","-25.625408","4.2426405","2.199997","25.625408","1","2017-04-01 00:00:00.000","13","2.1.2","20170401"
"765852321","PS4","OREGON","PvP � SECURE AREA","5","50","Attacker","Defender","[[Bronze, 86], [Bronze, 70], [Bronze, 119], [Bronze, 49], [Bronze, 130]]","[[Bronze, 124], [Copper, 76], [Bronze, 75], [Bronze, 43], [Copper, 72]]","[[Bronze, 70], [Bronze, 130], [Bronze, 119], [Bronze, 86], [Bronze, 49]]","[[Copper, 76], [Bronze, 43], [Bronze, 124], [Copper, 72], [Bronze, 75]]","0","0","5","0","0","5","5","4","1","90.8","30.115776","[0, 0, 5, 0, 0, 0, 0]","78.0","26.038433","[0, 2, 3, 0, 0, 0, 0]","12.800003","4.077343","2.828427","12.800003","4.077343","1","2017-03-25 00:00:00.000","12","2.1.2","20170325"
"3738333589","XONE","BARTLETT U.","PvP � SECURE AREA","6","52","Attacker","Defender","[[Gold, 29], [Unranked, 59], [Unranked, 95], [Gold, 129], [Gold, 125]]","[[Gold, 115], [Gold, 111], [Gold, 167], [Gold, 191]]","[[Unranked, 59], [Unranked, 95], [Gold, 125], [Gold, 129]]","[[Gold, 167], [Gold, 191], [Gold, 115], [Gold, 111]]","1","-1","5","0","0","4","5","2","4","87.4","38.520645","[2, 0, 0, 0, 3, 0, 0]","146.0","34.102787","[0, 0, 0, 0, 4, 0, 0]","-58.6","4.417858","2.236068","58.6","4.417858","0","2017-03-10 00:00:00.000","10","2.1.1","20170310"
"1435250581","PS4","CONSULATE","PvP � SECURE AREA","9","57","Attacker","Defender","[[Copper, 100], [Copper, 64], [Copper, 46], [Copper, 89], [Copper, 74]]","[[Copper, 52], [Copper, 135], [Copper, 114], [Copper, 75]]","[[Copper, 64], [Copper, 100]]","[[Copper, 111], [Copper, 114], [Copper, 135]]","1","-3","5","1","-1","4","5","4","5","74.6","18.884914","[0, 5, 0, 0, 0, 0, 0]","94.0","32.42684","[0, 4, 0, 0, 0, 0, 0]","-19.400002","-13.541927","1.0","19.400002","13.541927","0","2017-04-22 00:00:00.000","16","2.1.3","20170422"
"2669965329","XONE","BANK","PvP � SECURE AREA","6","59","Attacker","Defender","[[Silver, 102], [Gold, 80], [Platinum, 143], [Platinum, 104], [Gold, 112]]","[[Platinum, 178], [Unranked, 2], [Gold, 146], [Platinum, 181]]","[[Platinum, 104], [Gold, 80], [Gold, 112], [Platinum, 143], [Silver, 102]]","[[Platinum, 181], [Unranked, 2], [Silver, 53], [Platinum, 178], [Gold, 146]]","0","0","5","1","1","4","5","2","4","108.2","20.380383","[0, 0, 0, 1, 2, 2, 0]","126.75","73.31908","[1, 0, 0, 0, 1, 2, 0]","-18.550003","-52.938694","1.7320508","18.550003","52.938694","0","2017-03-28 00:00:00.000","13","2.1.2","20170328"
"3770539349","PC","HEREFORD BASE","PvP � SECURE AREA","4","34","Attacker","Defender","[[Silver, 181], [Bronze, 31], [Unranked, 75], [Bronze, 92]]","[[Silver, 121], [Silver, 68], [Silver, 61], [Silver, 76], [Bronze, 20]]","[[Bronze, 31], [Unranked, 75]]","[[Silver, 68], [Bronze, 20], [Silver, 76], [Silver, 61], [Silver, 121]]","1","-2","4","0","0","5","5","0","4","94.75","54.54528","[1, 0, 2, 1, 0, 0, 0]","69.2","32.307274","[0, 0, 1, 4, 0, 0, 0]","25.550003","22.238007","3.3166249","25.550003","22.238007","0","2017-05-14 00:00:00.000","20","2.1.3","20170514"
"113151941","PC","YACHT","PvP � SECURE AREA","5","50","Attacker","Defender","[[Bronze, 86], [Silver, 82], [Copper, 70], [Silver, 97], [Copper, 86]]","[[Bronze, 106], [Copper, 24], [Bronze, 126], [Silver, 28], [Silver, 153]]","[[Silver, 82], [Copper, 86], [Silver, 97], [Copper, 70], [Bronze, 86]]","[[Bronze, 106], [Copper, 24], [Silver, 28], [Silver, 153], [Bronze, 126]]","0","0","5","0","0","5","5","4","1","84.2","8.681014","[0, 2, 1, 2, 0, 0, 0]","87.4","52.32055","[0, 1, 2, 2, 0, 0, 0]","-3.2000046","-43.639534","1.4142135","3.2000046","43.639534","1","2017-03-31 00:00:00.000","13","2.1.2","20170331"
"3883179449","PS4","BARTLETT U.","PvP � HOSTAGE","4","39","Attacker","Defender","[[Unranked, 45], [Unranked, 54], [Gold, 73], [Unranked, 51], [Silver, 122]]","[[Silver, 67], [Unranked, 14], [Unranked, 11], [Bronze, 23]]","[[Gold, 73], [Silver, 122], [Unranked, 45], [Unranked, 51], [Unranked, 54]]","[[Gold, 53], [Silver, 67], [Unranked, 11], [Unranked, 14], [Bronze, 23]]","0","0","5","1","1","4","5","4","0","69.0","28.10694","[3, 0, 0, 1, 1, 0, 0]","28.75","22.520824","[2, 0, 1, 1, 0, 0, 0]","40.25","5.586115","1.7320508","40.25","5.586115","1","2017-02-20 00:00:00.000","8","2.1.0","20170220"
"2829168749","XONE","YACHT","PvP � SECURE AREA","5","41","Attacker","Defender","[[Gold, 68], [Silver, 65], [Unranked, 12], [Gold, 84], [Unranked, 74]]","[[Bronze, 40], [Bronze, 68], [Silver, 51], [Bronze, 54]]","[[Unranked, 74], [Gold, 68], [Silver, 65], [Unranked, 12], [Gold, 84]]","[[Silver, 51], [Bronze, 54], [Bronze, 40]]","0","0","5","1","-1","4","5","4","1","60.6","25.152336","[2, 0, 0, 1, 2, 0, 0]","53.25","9.984363","[0, 0, 3, 1, 0, 0, 0]","7.3499985","15.1679735","4.1231055","7.3499985","15.1679735","1","2017-03-13 00:00:00.000","11","2.1.1","20170313"
"1372557021","PC","BORDER","PvP � HOSTAGE","6","60","Attacker","Defender","[[Gold, 104], [Unranked, 64], [Gold, 136], [Silver, 102], [Gold, 171]]","[[Gold, 199], [Gold, 159], [Gold, 102], [Gold, 172], [Silver, 132]]","[[Gold, 104], [Silver, 102], [Unranked, 64], [Gold, 171], [Gold, 136]]","[[Gold, 102], [Gold, 199], [Silver, 132], [Gold, 159], [Gold, 172]]","0","0","5","0","0","5","5","2","4","115.4","35.964428","[1, 0, 0, 1, 3, 0, 0]","152.8","33.331066","[0, 0, 0, 1, 4, 0, 0]","-37.4","2.6333618","1.4142135","37.4","2.6333618","0","2017-03-26 00:00:00.000","13","2.1.2","20170326"
"975750741","PS4","BARTLETT U.","PvP � SECURE AREA","6","56","Attacker","Defender","[[Gold, 159], [Gold, 159], [Platinum, 187], [Gold, 195], [Gold, 169]]","[[Platinum, 164], [Platinum, 163], [Platinum, 182], [Platinum, 26], [Platinum, 143]]","[[Gold, 195], [Gold, 159], [Gold, 159]]","[[Platinum, 182], [Platinum, 143], [Platinum, 163], [Platinum, 26], [Platinum, 164]]","1","-2","5","0","0","5","5","2","4","173.8","14.729562","[0, 0, 0, 0, 4, 1, 0]","135.6","56.1733","[0, 0, 0, 0, 0, 5, 0]","38.199997","-41.44374","5.656854","38.199997","41.44374","0","2017-02-17 00:00:00.000","7","2.1.0","20170217"
"910606261","PS4","CHALET","PvP � SECURE AREA","6","60","Attacker","Defender","[[Silver, 225], [Silver, 82], [Bronze, 150], [Silver, 30], [Gold, 128]]","[[Platinum, 139], [Silver, 28], [Bronze, 72], [Silver, 28], [Copper, 102]]","[[Silver, 82], [Gold, 128], [Silver, 225], [Bronze, 150], [Silver, 30]]","[[Silver, 28], [Platinum, 139], [Bronze, 72], [Copper, 102], [Silver, 28]]","0","0","5","0","0","5","5","2","4","123.0","65.55608","[0, 0, 1, 3, 1, 0, 0]","73.8","42.999535","[0, 1, 1, 2, 0, 1, 0]","49.199997","22.55655","2.0","49.199997","22.55655","0","2017-04-15 00:00:00.000","15","2.1.2","20170415"
"2715542869","PS4","OREGON","PvP � SECURE AREA","6","56","Attacker","Defender","[[Platinum, 175], [Gold, 176], [Platinum, 197], [Bronze, 74], [Gold, 70]]","[[Gold, 138], [Gold, 119], [Gold, 101], [Gold, 69], [Gold, 80]]","[[Platinum, 197], [Gold, 70], [Gold, 176], [Bronze, 74]]","[[Gold, 101], [Gold, 119], [Gold, 80], [Gold, 69], [Gold, 138]]","1","-1","5","0","0","5","5","2","4","138.4","54.79635","[0, 0, 1, 0, 2, 2, 0]","101.4","25.12847","[0, 0, 0, 0, 5, 0, 0]","36.999992","29.66788","3.7416575","36.999992","29.66788","0","2017-04-01 00:00:00.000","13","2.1.2","20170401"
"3812455209","PS4","KANAL","PvP � SECURE AREA","6","60","Attacker","Defender","[[Bronze, 49], [Bronze, 35], [Bronze, 52], [Bronze, 109], [Bronze, 126]]","[[Copper, 78], [Silver, 47], [Bronze, 63], [Bronze, 146], [Gold, 157]]","[[Bronze, 35], [Bronze, 109], [Bronze, 49], [Bronze, 52], [Bronze, 126]]","[[Copper, 78], [Bronze, 146], [Bronze, 63], [Gold, 157], [Silver, 47]]","0","0","5","0","0","5","5","2","4","74.2","36.218227","[0, 0, 5, 0, 0, 0, 0]","98.2","44.745502","[0, 1, 2, 1, 1, 0, 0]","-24.0","-8.527275","3.4641016","24.0","8.527275","0","2017-05-06 00:00:00.000","18","2.1.3","20170506"
"3114730149","XONE","KANAL","PvP � BOMB","6","59","Attacker","Defender","[[Platinum, 79], [Platinum, 90], [Platinum, 152], [Platinum, 73], [Platinum, 119]]","[[Platinum, 187], [Platinum, 182], [Platinum, 183], [Gold, 113], [Platinum, 169]]","[[Platinum, 119], [Platinum, 79], [Platinum, 73], [Platinum, 90], [Platinum, 152]]","[[Gold, 113], [Platinum, 183], [Platinum, 182], [Platinum, 187]]","0","0","5","1","-1","5","5","4","2","102.6","29.329847","[0, 0, 0, 0, 0, 5, 0]","166.8","27.571","[0, 0, 0, 0, 1, 4, 0]","-64.200005","1.7588482","1.4142135","64.200005","1.7588482","1","2017-03-25 00:00:00.000","12","2.1.2","20170325"
"3520226569","PC","PLANE","PvP � BOMB","8","78","Attacker","Defender","[[Bronze, 43], [Gold, 104], [Bronze, 80], [Silver, 59], [Bronze, 56]]","[[Bronze, 60], [Unranked, 35], [Silver, 52], [Gold, 37], [Bronze, 69]]","[[Bronze, 56], [Silver, 59], [Bronze, 80], [Bronze, 43]]","[[Gold, 37], [Bronze, 69], [Bronze, 60], [Silver, 52], [Unranked, 35]]","1","-1","5","0","0","5","5","3","5","68.4","21.397196","[0, 0, 3, 1, 1, 0, 0]","50.6","13.09351","[1, 0, 2, 1, 1, 0, 0]","17.800003","8.303686","1.4142135","17.800003","8.303686","0","2017-04-07 00:00:00.000","14","2.1.2","20170407"
"3284259469","XONE","CLUB HOUSE","PvP � SECURE AREA","8","80","Attacker","Defender","[[Gold, 94], [Platinum, 98], [Platinum, 50], [Platinum, 99], [Platinum, 148]]","[[Platinum, 178], [Platinum, 133], [Platinum, 125], [Platinum, 146], [Platinum, 184]]","[[Platinum, 98], [Gold, 94], [Platinum, 50], [Platinum, 99], [Platinum, 148]]","[[Platinum, 178], [Platinum, 184], [Platinum, 133], [Platinum, 146], [Platinum, 125]]","0","0","5","0","0","5","5","5","3","97.8","31.050926","[0, 0, 0, 0, 1, 4, 0]","153.2","23.743631","[0, 0, 0, 0, 0, 5, 0]","-55.399994","7.307295","1.4142135","55.399994","7.307295","1","2017-02-12 00:00:00.000","7","2.1.0","20170212"
"2943708389","XONE","HOUSE","PvP � SECURE AREA","6","54","Attacker","Defender","[[Silver, 128], [Bronze, 76], [Gold, 122], [Gold, 149], [Gold, 110]]","[[Silver, 106], [Gold, 44], [Bronze, 92], [Silver, 84]]","[[Gold, 122], [Gold, 149], [Bronze, 76], [Gold, 110], [Silver, 128]]","[[Silver, 84], [Silver, 106], [Bronze, 92], [Gold, 44]]","0","0","5","0","0","4","5","4","2","117.0","24.083189","[0, 0, 1, 1, 3, 0, 0]","81.5","23.038012","[0, 0, 1, 2, 1, 0, 0]","35.5","1.0451775","2.236068","35.5","1.0451775","1","2017-02-28 00:00:00.000","9","2.1.1","20170228"
"2128207701","PS4","HEREFORD BASE","PvP � SECURE AREA","8","58","Attacker","Defender","[[Copper, 42], [Copper, 42], [Copper, 40], [Copper, 65], [Copper, 54]]","[[Copper, 48], [Copper, 73], [Copper, 64], [Copper, 75], [Copper, 47]]","[[Copper, 54], [Copper, 40], [Copper, 65]]","[[Copper, 73], [Copper, 47], [Copper, 48]]","1","-2","5","1","-2","5","5","3","5","48.6","9.583319","[0, 5, 0, 0, 0, 0, 0]","61.4","11.943199","[0, 5, 0, 0, 0, 0, 0]","-12.800003","-2.3598804","0.0","12.800003","2.3598804","0","2017-04-20 00:00:00.000","16","2.1.3","20170420"
"1419326561","PS4","BORDER","PvP � BOMB","5","50","Attacker","Defender","[[Platinum, 41], [Diamond, 182], [Diamond, 289], [Platinum, 63], [Diamond, 126]]","[[Platinum, 173], [Platinum, 70], [Diamond, 170], [Platinum, 95], [Platinum, 156]]","[[Diamond, 289], [Diamond, 182], [Platinum, 63], [Diamond, 126], [Platinum, 41]]","[[Platinum, 173], [Diamond, 170], [Platinum, 95], [Platinum, 156], [Platinum, 70]]","0","0","5","0","0","5","5","4","1","140.2","89.32055","[0, 0, 0, 0, 0, 2, 3]","132.8","42.215637","[0, 0, 0, 0, 0, 4, 1]","7.399994","47.10491","2.828427","7.399994","47.10491","1","2017-04-22 00:00:00.000","16","2.1.3","20170422"
"3741627369","PS4","SKYSCRAPER","PvP � BOMB","6","54","Attacker","Defender","[[Silver, 61], [Gold, 84], [Gold, 122], [Gold, 107]]","[[Gold, 123], [Gold, 85], [Gold, 36], [Gold, 68], [Gold, 56]]","[[Gold, 107], [Gold, 84], [Gold, 122], [Silver, 61]]","[[Gold, 68], [Gold, 123], [Gold, 56], [Gold, 85], [Gold, 36]]","0","0","4","0","0","5","5","4","2","93.5","23.135471","[0, 0, 0, 1, 3, 0, 0]","73.6","29.411562","[0, 0, 0, 0, 5, 0, 0]","19.900002","-6.2760906","2.236068","19.900002","6.2760906","1","2017-04-22 00:00:00.000","16","2.1.3","20170422"
"175774261","PS4","KANAL","PvP � SECURE AREA","3","27","Attacker","Defender","[[Silver, 116], [Silver, 98], [Bronze, 67], [Copper, 137]]","[[Bronze, 27], [Bronze, 126], [Copper, 44], [Copper, 137], [Copper, 57]]","[[Copper, 137], [Bronze, 67], [Silver, 98], [Silver, 116]]","[[Bronze, 126], [Copper, 44], [Copper, 137], [Bronze, 27], [Copper, 57]]","0","0","4","0","0","5","5","2","1","104.5","25.675863","[0, 1, 1, 2, 0, 0, 0]","78.2","44.682884","[0, 3, 2, 0, 0, 0, 0]","26.300003","-19.00702","3.0","26.300003","19.00702","1","2017-04-24 00:00:00.000","17","2.1.3","20170424"
"427172721","PS4","HOUSE","PvP � SECURE AREA","4","33","Attacker","Defender","[[Copper, 95], [Copper, 64], [Copper, 68], [Copper, 71], [Copper, 93]]","[[Copper, 97], [Bronze, 188], [Copper, 69], [Copper, 120], [Copper, 90]]","[[Copper, 95], [Copper, 93], [Copper, 64]]","[[Copper, 97], [Copper, 69], [Bronze, 188], [Copper, 120]]","1","-2","5","1","-1","5","5","0","4","78.2","13.105724","[0, 5, 0, 0, 0, 0, 0]","112.8","40.975113","[0, 4, 1, 0, 0, 0, 0]","-34.600006","-27.869389","1.4142135","34.600006","27.869389","0","2017-04-10 00:00:00.000","15","2.1.2","20170410"
"3321773869","PS4","COASTLINE","PvP � SECURE AREA","9","88","Attacker","Defender","[[Silver, 178], [Gold, 108], [Gold, 118], [Gold, 114], [Platinum, 140]]","[[Gold, 145], [Platinum, 148], [Gold, 154], [Bronze, 146], [Gold, 100]]","[[Platinum, 140], [Gold, 114], [Gold, 108], [Silver, 178], [Gold, 118]]","[[Gold, 154], [Gold, 100], [Platinum, 148], [Gold, 145], [Bronze, 146]]","0","0","5","0","0","5","5","5","4","131.6","25.59375","[0, 0, 0, 1, 3, 1, 0]","138.6","19.550959","[0, 0, 1, 0, 3, 1, 0]","-7.0","6.0427914","1.4142135","7.0","6.0427914","1","2017-05-06 00:00:00.000","18","2.1.3","20170506"
"14106721","PS4","HOUSE","PvP � SECURE AREA","8","80","Attacker","Defender","[[Gold, 153], [Gold, 130], [Gold, 142], [Platinum, 167], [Gold, 141]]","[[Gold, 196], [Gold, 86], [Platinum, 195], [Platinum, 88], [Gold, 172]]","[[Gold, 142], [Gold, 153], [Platinum, 167], [Gold, 141], [Gold, 130]]","[[Gold, 196], [Platinum, 195], [Gold, 86], [Platinum, 88], [Gold, 172]]","0","0","5","0","0","5","5","3","5","146.6","12.53156","[0, 0, 0, 0, 4, 1, 0]","147.4","50.062363","[0, 0, 0, 0, 3, 2, 0]","-0.7999878","-37.530804","1.4142135","0.7999878","37.530804","0","2017-02-28 00:00:00.000","9","2.1.1","20170228"
"2040179621","PS4","CONSULATE","PvP � BOMB","6","60","Attacker","Defender","[[Gold, 96], [Gold, 141], [Gold, 64], [Gold, 78], [Silver, 67]]","[[Gold, 112], [Gold, 120], [Gold, 102], [Gold, 136], [Silver, 64]]","[[Gold, 96], [Gold, 78], [Silver, 67], [Gold, 64], [Gold, 141]]","[[Gold, 102], [Silver, 64], [Gold, 112], [Gold, 120], [Gold, 136]]","0","0","5","0","0","5","5","2","4","89.2","28.223394","[0, 0, 0, 1, 4, 0, 0]","106.8","24.119701","[0, 0, 0, 1, 4, 0, 0]","-17.600006","4.103693","0.0","17.600006","4.103693","0","2017-02-19 00:00:00.000","8","2.1.0","20170219"
"3151771989","PS4","COASTLINE","PvP � SECURE AREA","6","55","Attacker","Defender","[[Silver, 80], [Silver, 92], [Unranked, 49], [Bronze, 126], [Silver, 121]]","[[Silver, 45], [Silver, 88], [Unranked, 22], [Silver, 66], [Silver, 138]]","[[Unranked, 49], [Bronze, 126], [Silver, 121], [Silver, 92]]","[[Silver, 66], [Silver, 45], [Silver, 138], [Silver, 88]]","1","-1","5","1","-1","5","5","2","4","93.6","28.203547","[1, 0, 1, 3, 0, 0, 0]","71.8","39.690804","[1, 0, 0, 4, 0, 0, 0]","21.799995","-11.487257","1.4142135","21.799995","11.487257","0","2017-02-21 00:00:00.000","8","2.1.1","20170221"
"2435004429","PC","BORDER","PvP � SECURE AREA","4","39","Attacker","Defender","[[Gold, 110], [Gold, 124], [Gold, 102], [Gold, 126], [Gold, 124]]","[[Unranked, 100], [Silver, 119], [Unranked, 20], [Unranked, 30], [Gold, 68]]","[[Gold, 126], [Gold, 110], [Gold, 124], [Gold, 102], [Gold, 124]]","[[Unranked, 30], [Unranked, 20], [Silver, 119], [Unranked, 100]]","0","0","5","1","-1","5","5","4","0","117.2","9.516302","[0, 0, 0, 0, 5, 0, 0]","67.4","38.395832","[3, 0, 0, 1, 1, 0, 0]","49.799995","-28.87953","5.0990195","49.799995","28.87953","1","2017-04-28 00:00:00.000","17","2.1.3","20170428"
"4161876169","PS4","KANAL","PvP � SECURE AREA","5","50","Attacker","Defender","[[Gold, 136], [Copper, 90], [Silver, 114], [Gold, 112], [Gold, 121]]","[[Unranked, 63], [Gold, 195], [Silver, 127], [Silver, 153], [Gold, 127]]","[[Gold, 136], [Silver, 114], [Copper, 90], [Gold, 112], [Gold, 121]]","[[Gold, 127], [Silver, 153], [Gold, 195], [Silver, 127], [Unranked, 63]]","0","0","5","0","0","5","5","4","1","114.6","14.907716","[0, 1, 0, 1, 3, 0, 0]","133.0","42.932507","[1, 0, 0, 2, 2, 0, 0]","-18.400002","-28.024792","2.0","18.400002","28.024792","1","2017-03-23 00:00:00.000","12","2.1.2","20170323"
"2015430121","XONE","CLUB HOUSE","PvP � SECURE AREA","6","60","Attacker","Defender","[[Silver, 111], [Silver, 104], [Silver, 30], [Silver, 39], [Silver, 52]]","[[Gold, 117], [Silver, 85], [Silver, 123], [Copper, 50], [Unranked, 62]]","[[Silver, 30], [Silver, 104], [Silver, 52], [Silver, 111], [Silver, 39]]","[[Silver, 85], [Gold, 117], [Unranked, 62], [Silver, 123], [Copper, 50]]","0","0","5","0","0","5","5","4","2","67.2","33.712906","[0, 0, 0, 5, 0, 0, 0]","87.4","28.959282","[1, 1, 0, 2, 1, 0, 0]","-20.200005","4.753624","3.4641016","20.200005","4.753624","1","2017-03-10 00:00:00.000","10","2.1.1","20170310"
"3128909009","PS4","KANAL","PvP � SECURE AREA","8","74","Attacker","Defender","[[Gold, 71], [Gold, 120], [Gold, 141], [Unranked, 75], [Gold, 65]]","[[Gold, 150], [Gold, 124], [Gold, 105], [Silver, 62], [Silver, 88]]","[[Gold, 71], [Gold, 65], [Gold, 120], [Gold, 141]]","[[Gold, 124], [Silver, 88], [Gold, 150], [Gold, 105]]","1","-1","5","1","-1","5","5","5","3","94.4","30.381573","[1, 0, 0, 0, 4, 0, 0]","105.8","30.069254","[0, 0, 0, 2, 3, 0, 0]","-11.400002","0.3123188","2.4494898","11.400002","0.3123188","1","2017-02-24 00:00:00.000","8","2.1.1","20170224"
"3684681929","PC","PLANE","PvP � SECURE AREA","6","60","Attacker","Defender","[[Gold, 62], [Gold, 89], [Silver, 74], [Gold, 163], [Gold, 68]]","[[Silver, 148], [Gold, 120], [Gold, 138], [Gold, 86], [Gold, 61]]","[[Gold, 62], [Silver, 74], [Gold, 163], [Gold, 89], [Gold, 68]]","[[Silver, 148], [Gold, 86], [Gold, 120], [Gold, 61], [Gold, 138]]","0","0","5","0","0","5","5","2","4","91.2","37.004864","[0, 0, 0, 1, 4, 0, 0]","110.6","32.567467","[0, 0, 0, 1, 4, 0, 0]","-19.400002","4.437397","0.0","19.400002","4.437397","0","2017-04-04 00:00:00.000","14","2.1.2","20170404"
"2318322109","PS4","KANAL","PvP � SECURE AREA","5","49","Attacker","Defender","[[Gold, 85], [Gold, 146], [Gold, 125], [Silver, 108], [Platinum, 96]]","[[Gold, 195], [Gold, 39], [Gold, 97], [Gold, 110], [Gold, 138]]","[[Platinum, 96], [Gold, 125], [Gold, 85], [Silver, 108]]","[[Gold, 195], [Gold, 110], [Gold, 97], [Gold, 39], [Gold, 138]]","1","-1","5","0","0","5","5","1","4","112.0","21.568495","[0, 0, 0, 1, 3, 1, 0]","115.8","51.089725","[0, 0, 0, 0, 5, 0, 0]","-3.800003","-29.52123","2.4494898","3.800003","29.52123","0","2017-03-23 00:00:00.000","12","2.1.2","20170323"
"2105510921","XONE","SKYSCRAPER","PvP � BOMB","4","35","Attacker","Defender","[[Gold, 118], [Gold, 42], [Gold, 122], [Gold, 92]]","[[Gold, 137], [Gold, 87], [Silver, 25], [Silver, 42], [Silver, 92]]","[[Gold, 42], [Gold, 118], [Gold, 92]]","[[Silver, 92], [Gold, 137], [Gold, 87], [Silver, 25], [Silver, 42]]","1","-1","4","0","0","5","5","4","0","93.5","31.886518","[0, 0, 0, 0, 4, 0, 0]","76.6","39.6313","[0, 0, 0, 3, 2, 0, 0]","16.900002","-7.7447834","3.6055512","16.900002","7.7447834","1","2017-04-10 00:00:00.000","15","2.1.2","20170410"
"1448751621","PS4","CLUB HOUSE","PvP � SECURE AREA","6","53","Attacker","Defender","[[Copper, 81], [Copper, 133], [Copper, 107], [Copper, 101]]","[[Copper, 65], [Copper, 72], [Copper, 125], [Copper, 61]]","[[Copper, 107], [Copper, 81], [Copper, 133], [Copper, 104], [Copper, 101]]","[[Copper, 125], [Copper, 61], [Copper, 65], [Copper, 72]]","1","1","4","0","0","4","5","4","2","105.5","18.567444","[0, 4, 0, 0, 0, 0, 0]","80.75","25.849323","[0, 4, 0, 0, 0, 0, 0]","24.75","-7.2818794","0.0","24.75","7.2818794","1","2017-04-15 00:00:00.000","15","2.1.2","20170415"
